ts,device_id,temp_c,rh_pct,tvoc_ppb,eco2_ppm,dust_ugm3
2025-11-20 08:06:15+00:00,esp32-01,27.8,69.03,321.0,628.0,0.0
2025-11-20 08:07:15+00:00,esp32-01,27.8,69.55,428.0,685.0,0.0
2025-11-20 08:08:14+00:00,esp32-01,27.8,69.59,547.0,750.0,0.0
2025-11-20 08:09:23+00:00,esp32-01,27.8,69.47,653.0,810.0,0.0
2025-11-20 08:10:18+00:00,esp32-01,27.81,69.4,765.0,868.0,0.0
2025-11-20 08:11:22+00:00,esp32-01,27.81,69.2,847.0,914.0,0.0
2025-11-20 08:12:19+00:00,esp32-01,27.82,69.49,962.0,967.0,0.0
2025-11-20 08:13:14+00:00,esp32-01,27.82,69.38,1045.0,1012.0,0.0
2025-11-20 08:14:20+00:00,esp32-01,27.83,69.63,1060.0,1015.0,0.0
2025-11-20 08:15:14+00:00,esp32-01,27.83,69.85,1085.0,1021.0,0.0
2025-11-20 08:16:36+00:00,esp32-01,27.83,69.58,1090.0,1023.0,0.0
2025-11-20 08:17:14+00:00,esp32-01,27.84,69.69,1078.0,1020.0,0.0
2025-11-20 08:18:22+00:00,esp32-01,27.84,69.59,1048.0,1013.0,0.0
2025-11-20 08:19:18+00:00,esp32-01,27.84,69.38,1015.0,1004.0,0.0
2025-11-20 08:20:20+00:00,esp32-01,27.84,69.37,981.0,996.0,0.0
2025-11-20 08:21:15+00:00,esp32-01,27.84,69.54,958.0,990.0,0.0
2025-11-20 08:22:16+00:00,esp32-01,27.84,69.53,901.0,976.0,0.0
2025-11-20 08:23:15+00:00,esp32-01,27.83,69.63,892.0,973.0,0.0
2025-11-20 08:24:14+00:00,esp32-01,27.83,69.54,861.0,965.0,0.0
2025-11-20 08:25:15+00:00,esp32-01,27.83,69.59,823.0,956.0,0.0
2025-11-20 08:26:15+00:00,esp32-01,27.83,69.95,797.0,949.0,0.0
2025-11-20 08:27:15+00:00,esp32-01,27.83,69.54,775.0,944.0,0.0
2025-11-20 08:28:15+00:00,esp32-01,27.83,69.45,750.0,937.0,0.0
2025-11-20 08:29:24+00:00,esp32-01,27.82,69.71,743.0,935.0,0.0
2025-11-20 08:30:17+00:00,esp32-01,27.82,70.04,752.0,937.0,0.0
2025-11-20 08:31:36+00:00,esp32-01,27.82,69.88,765.0,941.0,0.0
2025-11-20 08:32:14+00:00,esp32-01,27.82,70.01,778.0,945.0,0.0
2025-11-20 08:33:18+00:00,esp32-01,27.83,70.1,767.0,942.0,0.0
2025-11-20 08:34:14+00:00,esp32-01,27.83,70.23,776.0,944.0,0.0
2025-11-20 08:35:16+00:00,esp32-01,27.83,70.26,790.0,948.0,0.0
2025-11-20 08:36:18+00:00,esp32-01,27.83,70.14,804.0,951.0,0.0
2025-11-20 08:37:18+00:00,esp32-01,27.83,69.72,805.0,952.0,0.0
2025-11-20 08:38:15+00:00,esp32-01,27.83,70.3,827.0,958.0,0.0
2025-11-20 08:39:23+00:00,esp32-01,27.83,70.41,848.0,963.0,0.0
2025-11-20 08:40:17+00:00,esp32-01,27.83,70.24,836.0,960.0,0.0
2025-11-20 08:41:37+00:00,esp32-01,27.83,69.77,827.0,958.0,0.0
2025-11-20 08:42:16+00:00,esp32-01,27.83,69.8,847.0,963.0,0.0
2025-11-20 08:43:19+00:00,esp32-01,27.83,70.32,865.0,967.0,0.0
2025-11-20 08:44:16+00:00,esp32-01,27.83,70.11,847.0,963.0,0.0
2025-11-20 08:45:24+00:00,esp32-01,27.82,69.75,816.0,954.0,0.0
2025-11-20 08:46:15+00:00,esp32-01,27.82,69.93,800.0,950.0,0.0
2025-11-20 08:47:16+00:00,esp32-01,27.81,69.97,794.0,948.0,0.0
2025-11-20 08:49:02+00:00,esp32-01,27.81,70.1,775.0,943.0,0.0
2025-11-20 08:49:13+00:00,esp32-01,27.8,70.08,773.0,943.0,0.0
2025-11-20 08:50:16+00:00,esp32-01,27.8,70.1,766.0,941.0,0.0
2025-11-20 08:52:02+00:00,esp32-01,27.79,69.36,797.0,949.0,0.0
2025-11-20 08:52:14+00:00,esp32-01,27.79,69.94,796.0,949.0,0.0
2025-11-20 08:54:54+00:00,esp32-01,27.78,69.7,815.0,954.0,0.0
2025-11-20 08:55:14+00:00,esp32-01,27.77,69.85,860.0,966.0,0.0
2025-11-20 08:57:20+00:00,esp32-01,27.77,69.51,890.0,974.0,0.0
2025-11-20 08:58:40+00:00,esp32-01,27.77,69.42,945.0,987.0,0.0
2025-11-20 08:59:14+00:00,esp32-01,27.77,69.48,978.0,995.0,0.0
2025-11-20 09:00:14+00:00,esp32-01,27.76,69.18,1024.0,1007.0,0.0
2025-11-20 09:01:29+00:00,esp32-01,27.76,68.98,1047.0,1012.0,0.0
2025-11-20 09:02:14+00:00,esp32-01,27.75,69.21,1064.0,1016.0,0.0
2025-11-20 09:03:22+00:00,esp32-01,27.75,69.12,1071.0,1018.0,0.0
2025-11-20 09:04:18+00:00,esp32-01,27.75,68.96,1068.0,1017.0,0.0
2025-11-20 09:05:39+00:00,esp32-01,27.74,69.34,1053.0,1013.0,0.0
2025-11-20 09:06:14+00:00,esp32-01,27.74,69.15,1116.0,1028.0,0.0
2025-11-20 09:07:17+00:00,esp32-01,27.73,69.25,1251.0,1057.0,0.0
2025-11-20 09:08:14+00:00,esp32-01,27.72,69.72,1295.0,1067.0,0.0
2025-11-20 09:09:16+00:00,esp32-01,27.71,69.32,1352.0,1079.0,0.0
2025-11-20 09:10:18+00:00,esp32-01,27.7,69.63,1401.0,1089.0,0.0
2025-11-20 09:11:17+00:00,esp32-01,27.7,69.37,1452.0,1100.0,0.0
2025-11-20 09:12:14+00:00,esp32-01,27.69,69.24,1518.0,1115.0,0.0
2025-11-20 09:13:34+00:00,esp32-01,27.68,69.57,1636.0,1140.0,0.0
2025-11-20 09:14:18+00:00,esp32-01,27.67,69.51,1716.0,1158.0,0.0
2025-11-20 09:15:14+00:00,esp32-01,27.67,69.32,1770.0,1170.0,0.0
2025-11-20 09:16:14+00:00,esp32-01,27.66,69.38,1747.0,1165.0,0.0
2025-11-20 09:17:18+00:00,esp32-01,27.66,69.41,1659.0,1147.0,0.0
2025-11-20 09:18:19+00:00,esp32-01,27.66,69.38,1622.0,1139.0,0.0
2025-11-20 09:19:37+00:00,esp32-01,27.66,69.24,1562.0,1127.0,0.0
2025-11-20 09:20:16+00:00,esp32-01,27.66,69.37,1514.0,1116.0,0.0
2025-11-20 09:21:21+00:00,esp32-01,27.66,69.35,1451.0,1102.0,0.0
2025-11-20 09:22:16+00:00,esp32-01,27.65,69.59,1381.0,1087.0,0.0
2025-11-20 09:23:27+00:00,esp32-01,27.65,69.64,1288.0,1068.0,0.0
2025-11-20 09:24:16+00:00,esp32-01,27.64,69.53,1232.0,1056.0,0.0
2025-11-20 09:25:14+00:00,esp32-01,27.64,69.35,1189.0,1046.0,0.0
2025-11-20 09:26:42+00:00,esp32-01,27.63,69.36,1186.0,1045.0,0.0
2025-11-20 09:27:19+00:00,esp32-01,27.63,69.49,1187.0,1046.0,0.0
2025-11-20 09:28:27+00:00,esp32-01,27.62,69.43,1171.0,1042.0,0.0
2025-11-20 09:29:19+00:00,esp32-01,27.62,70.04,1181.0,1044.0,0.0
2025-11-20 09:30:36+00:00,esp32-01,27.61,69.75,1183.0,1045.0,0.0
2025-11-20 09:31:18+00:00,esp32-01,27.61,69.82,1225.0,1054.0,0.0
2025-11-20 09:32:21+00:00,esp32-01,27.61,69.69,1237.0,1057.0,0.0
2025-11-20 09:33:28+00:00,esp32-01,27.6,69.71,1241.0,1058.0,0.0
2025-11-20 09:34:17+00:00,esp32-01,27.6,69.77,1313.0,1073.0,0.0
2025-11-20 09:35:38+00:00,esp32-01,27.59,69.76,1344.0,1080.0,0.0
2025-11-20 09:36:31+00:00,esp32-01,27.59,69.89,1326.0,1076.0,0.0
2025-11-20 09:37:19+00:00,esp32-01,27.58,70.22,1327.0,1077.0,0.0
2025-11-20 09:38:23+00:00,esp32-01,27.58,69.94,1339.0,1079.0,0.0
2025-11-20 09:39:14+00:00,esp32-01,27.57,70.07,1319.0,1075.0,0.0
2025-11-20 09:40:18+00:00,esp32-01,27.56,70.29,1309.0,1072.0,0.0
2025-11-20 09:41:14+00:00,esp32-01,27.56,70.3,1251.0,1059.0,0.0
2025-11-20 09:42:57+00:00,esp32-01,27.56,70.33,1228.0,1054.0,0.0
2025-11-20 09:43:14+00:00,esp32-01,27.55,70.28,1193.0,1045.0,0.0
2025-11-20 09:45:36+00:00,esp32-01,27.54,70.34,1077.0,1019.0,0.0
2025-11-20 09:46:20+00:00,esp32-01,27.53,70.3,1057.0,1015.0,0.0
2025-11-20 09:47:19+00:00,esp32-01,27.52,70.34,1027.0,1007.0,0.0
2025-11-20 09:48:14+00:00,esp32-01,27.51,70.32,983.0,997.0,0.0
2025-11-20 09:49:26+00:00,esp32-01,27.51,70.42,963.0,992.0,0.0
2025-11-20 09:50:17+00:00,esp32-01,27.5,70.52,935.0,985.0,0.0
2025-11-20 09:51:37+00:00,esp32-01,27.49,70.7,904.0,977.0,0.0
2025-11-20 09:52:17+00:00,esp32-01,27.48,70.69,878.0,970.0,0.0
2025-11-20 09:53:40+00:00,esp32-01,27.47,70.91,855.0,964.0,0.0
2025-11-20 09:54:14+00:00,esp32-01,27.46,71.13,826.0,957.0,0.0
2025-11-20 09:55:27+00:00,esp32-01,27.45,71.37,794.0,949.0,0.0
2025-11-20 09:56:17+00:00,esp32-01,27.44,71.35,765.0,941.0,0.0
2025-11-20 09:57:26+00:00,esp32-01,27.43,71.63,733.0,932.0,0.0
2025-11-20 09:58:19+00:00,esp32-01,27.42,71.71,697.0,922.0,0.0
2025-11-20 09:59:28+00:00,esp32-01,27.41,71.79,643.0,906.0,0.0
2025-11-20 10:00:14+00:00,esp32-01,27.4,71.79,583.0,884.0,0.0
2025-11-20 10:01:17+00:00,esp32-01,27.39,71.89,543.0,871.0,0.0
2025-11-20 10:02:22+00:00,esp32-01,27.38,72.19,486.0,842.0,0.0
2025-11-20 10:03:19+00:00,esp32-01,27.37,72.47,419.0,790.0,0.0
2025-11-20 10:04:47+00:00,esp32-01,27.36,72.48,355.0,740.0,0.0
2025-11-20 10:05:17+00:00,esp32-01,27.35,72.87,290.0,693.0,0.0
2025-11-20 10:06:39+00:00,esp32-01,27.34,73.01,232.0,650.0,0.0
2025-11-20 10:07:15+00:00,esp32-01,27.34,73.1,172.0,607.0,0.0
2025-11-20 10:08:19+00:00,esp32-01,27.33,73.33,127.0,565.0,0.0
2025-11-20 10:09:17+00:00,esp32-01,27.32,73.58,103.0,536.0,0.0
2025-11-20 10:10:19+00:00,esp32-01,27.31,73.98,85.0,509.0,0.0
2025-11-20 10:11:14+00:00,esp32-01,27.3,74.11,63.0,479.0,0.0
2025-11-20 10:12:44+00:00,esp32-01,27.29,74.43,54.0,463.0,0.0
2025-11-20 10:13:19+00:00,esp32-01,27.27,74.56,61.0,477.0,0.0
2025-11-20 10:14:18+00:00,esp32-01,27.25,74.63,75.0,501.0,0.0
2025-11-20 10:15:15+00:00,esp32-01,27.23,74.91,90.0,525.0,0.0
2025-11-20 10:16:39+00:00,esp32-01,27.2,74.96,105.0,548.0,0.0
2025-11-20 10:17:16+00:00,esp32-01,27.18,74.99,120.0,570.0,0.0
2025-11-20 10:18:20+00:00,esp32-01,27.16,75.11,139.0,600.0,0.0
2025-11-20 10:19:19+00:00,esp32-01,27.14,75.25,154.0,621.0,0.0
2025-11-20 10:20:35+00:00,esp32-01,27.11,75.36,179.0,654.0,0.0
2025-11-20 10:21:16+00:00,esp32-01,27.09,75.41,235.0,696.0,0.0
2025-11-20 10:22:29+00:00,esp32-01,27.08,75.47,275.0,733.0,0.0
2025-11-20 10:23:15+00:00,esp32-01,27.06,75.78,359.0,777.0,0.0
2025-11-20 10:25:00+00:00,esp32-01,27.05,75.63,466.0,817.0,0.0
2025-11-20 10:25:14+00:00,esp32-01,27.04,75.87,669.0,874.0,0.0
2025-11-20 10:27:42+00:00,esp32-01,27.03,75.76,886.0,932.0,0.0
2025-11-20 10:29:09+00:00,esp32-01,27.0,75.78,1220.0,1027.0,0.0
2025-11-20 10:29:46+00:00,esp32-01,26.98,75.64,1358.0,1068.0,0.0
2025-11-20 10:30:56+00:00,esp32-01,26.96,75.58,1401.0,1081.0,0.0
2025-11-20 10:31:46+00:00,esp32-01,26.95,75.65,1865.0,1170.0,0.0
2025-11-20 10:33:02+00:00,esp32-01,26.94,75.77,1915.0,1184.0,0.0
2025-11-20 10:33:45+00:00,esp32-01,26.93,75.69,1888.0,1177.0,0.0
2025-11-20 10:34:49+00:00,esp32-01,26.91,75.98,1808.0,1156.0,0.0
2025-11-20 10:35:45+00:00,esp32-01,26.9,76.0,1625.0,1113.0,0.0
2025-11-20 10:37:13+00:00,esp32-01,26.88,75.94,1426.0,1067.0,0.0
2025-11-20 10:37:43+00:00,esp32-01,26.87,76.07,1275.0,1030.0,0.0
2025-11-20 10:38:54+00:00,esp32-01,26.86,76.15,1114.0,991.0,0.0
2025-11-20 10:39:46+00:00,esp32-01,26.85,76.16,977.0,951.0,0.0
2025-11-20 10:41:10+00:00,esp32-01,26.84,76.21,927.0,931.0,0.0
2025-11-20 10:41:45+00:00,esp32-01,26.83,76.26,420.0,821.0,0.0
2025-11-20 10:42:53+00:00,esp32-01,26.83,76.14,343.0,789.0,0.0
2025-11-20 10:43:43+00:00,esp32-01,26.81,76.22,293.0,764.0,0.0
2025-11-20 10:45:07+00:00,esp32-01,26.8,76.4,264.0,742.0,0.0
2025-11-20 10:45:46+00:00,esp32-01,26.79,76.4,243.0,726.0,0.0
2025-11-20 10:46:47+00:00,esp32-01,26.77,76.46,225.0,714.0,0.0
2025-11-20 10:47:45+00:00,esp32-01,26.77,76.46,211.0,701.0,0.0
2025-11-20 10:48:45+00:00,esp32-01,26.76,76.46,192.0,681.0,0.0
2025-11-20 10:49:43+00:00,esp32-01,26.75,76.49,180.0,665.0,0.0
2025-11-20 10:50:43+00:00,esp32-01,26.74,76.45,167.0,647.0,0.0
2025-11-20 10:51:43+00:00,esp32-01,26.72,76.49,154.0,628.0,0.0
2025-11-20 10:52:53+00:00,esp32-01,26.72,76.44,146.0,616.0,0.0
2025-11-20 10:53:43+00:00,esp32-01,26.71,76.41,136.0,601.0,0.0
2025-11-20 10:54:56+00:00,esp32-01,26.7,76.38,129.0,589.0,0.0
2025-11-20 10:55:43+00:00,esp32-01,26.68,76.41,117.0,570.0,0.0
2025-11-20 10:57:32+00:00,esp32-01,26.67,76.45,102.0,549.0,0.0
2025-11-20 10:57:42+00:00,esp32-01,26.65,76.47,93.0,536.0,0.0
2025-11-20 10:58:51+00:00,esp32-01,26.64,76.43,91.0,532.0,0.0
2025-11-20 10:59:45+00:00,esp32-01,26.62,76.51,91.0,533.0,0.0
2025-11-20 11:00:44+00:00,esp32-01,26.61,76.28,88.0,528.0,0.0
2025-11-20 11:01:43+00:00,esp32-01,26.6,76.27,90.0,530.0,0.0
2025-11-20 11:03:23+00:00,esp32-01,26.59,76.35,87.0,526.0,0.0
2025-11-20 11:03:42+00:00,esp32-01,26.58,76.43,92.0,534.0,0.0
2025-11-20 11:05:55+00:00,esp32-01,26.57,76.51,98.0,544.0,0.0
2025-11-20 11:06:45+00:00,esp32-01,26.56,76.52,98.0,545.0,0.0
2025-11-20 11:07:50+00:00,esp32-01,26.55,76.51,95.0,539.0,0.0
2025-11-20 11:08:45+00:00,esp32-01,26.54,76.54,90.0,532.0,0.0
2025-11-20 11:09:54+00:00,esp32-01,26.53,76.63,84.0,520.0,0.0
2025-11-20 11:10:46+00:00,esp32-01,26.53,76.62,82.0,516.0,0.0
2025-11-20 11:13:23+00:00,esp32-01,26.52,76.73,78.0,509.0,0.0
2025-11-20 11:14:45+00:00,esp32-01,26.49,76.91,68.0,491.0,0.0
2025-11-20 11:15:26+00:00,esp32-01,26.48,76.93,63.0,482.0,0.0
2025-11-20 11:16:26+00:00,esp32-01,26.47,77.01,56.0,469.0,0.0
2025-11-20 11:17:24+00:00,esp32-01,26.47,77.04,55.0,466.0,0.0
2025-11-20 11:18:32+00:00,esp32-01,26.46,77.07,52.0,461.0,0.0
2025-11-20 11:19:25+00:00,esp32-01,26.45,77.2,50.0,456.0,0.0
2025-11-20 11:20:32+00:00,esp32-01,26.44,77.25,48.0,453.0,0.0
2025-11-20 11:21:26+00:00,esp32-01,26.43,77.4,45.0,447.0,0.0
2025-11-20 11:22:30+00:00,esp32-01,26.42,77.34,45.0,446.0,0.0
2025-11-20 11:23:24+00:00,esp32-01,26.41,77.29,45.0,445.0,0.0
2025-11-20 11:25:04+00:00,esp32-01,26.4,77.33,44.0,445.0,0.0
2025-11-20 11:25:23+00:00,esp32-01,26.39,77.27,42.0,441.0,0.0
2025-11-20 11:27:27+00:00,esp32-01,26.38,77.08,42.0,439.0,0.0
2025-11-20 11:28:26+00:00,esp32-01,26.38,76.99,42.0,439.0,0.0
2025-11-20 11:29:44+00:00,esp32-01,26.37,76.98,48.0,451.0,0.0
2025-11-20 11:30:26+00:00,esp32-01,26.37,76.99,46.0,447.0,0.0
2025-11-20 11:31:35+00:00,esp32-01,26.36,76.95,52.0,458.0,0.0
2025-11-20 11:32:24+00:00,esp32-01,26.36,77.08,54.0,463.0,0.0
2025-11-20 11:33:24+00:00,esp32-01,26.36,77.05,58.0,471.0,0.0
2025-11-20 11:34:24+00:00,esp32-01,26.36,77.04,57.0,469.0,0.0
2025-11-20 11:35:32+00:00,esp32-01,26.35,77.08,58.0,472.0,0.0
2025-11-20 11:36:24+00:00,esp32-01,26.35,76.86,58.0,472.0,0.0
2025-11-20 11:37:25+00:00,esp32-01,26.34,76.88,56.0,467.0,0.0
2025-11-20 11:38:26+00:00,esp32-01,26.34,76.84,55.0,465.0,0.0
2025-11-20 11:39:48+00:00,esp32-01,26.33,77.04,47.0,450.0,0.0
2025-11-20 11:40:24+00:00,esp32-01,26.33,77.2,48.0,453.0,0.0
2025-11-20 11:41:54+00:00,esp32-01,26.32,77.36,45.0,446.0,0.0
2025-11-20 11:42:26+00:00,esp32-01,26.31,77.48,44.0,443.0,0.0
2025-11-20 11:43:47+00:00,esp32-01,26.3,77.34,40.0,436.0,0.0
2025-11-20 11:44:25+00:00,esp32-01,26.3,77.17,38.0,432.0,0.0
2025-11-20 11:45:52+00:00,esp32-01,26.3,77.29,36.0,428.0,0.0
2025-11-20 11:46:26+00:00,esp32-01,26.3,77.23,39.0,435.0,0.0
2025-11-20 11:47:26+00:00,esp32-01,26.29,77.23,44.0,443.0,0.0
2025-11-20 11:48:26+00:00,esp32-01,26.29,77.09,123.0,496.0,0.0
2025-11-20 11:49:54+00:00,esp32-01,26.29,77.03,176.0,544.0,0.0
2025-11-20 11:50:24+00:00,esp32-01,26.29,77.03,203.0,580.0,0.0
2025-11-20 11:51:27+00:00,esp32-01,26.3,77.12,221.0,608.0,0.0
2025-11-20 11:52:24+00:00,esp32-01,26.3,77.31,229.0,622.0,0.0
2025-11-20 11:54:04+00:00,esp32-01,26.3,77.29,234.0,632.0,0.0
2025-11-20 11:54:23+00:00,esp32-01,26.3,77.26,242.0,646.0,0.0
2025-11-20 11:56:26+00:00,esp32-01,26.29,77.13,250.0,661.0,0.0
2025-11-20 11:57:27+00:00,esp32-01,26.29,77.15,251.0,664.0,0.0
2025-11-20 11:58:32+00:00,esp32-01,26.28,77.22,174.0,616.0,0.0
2025-11-20 11:59:24+00:00,esp32-01,26.27,77.19,125.0,577.0,0.0
2025-11-20 12:00:31+00:00,esp32-01,26.27,77.2,116.0,568.0,0.0
2025-11-20 12:01:24+00:00,esp32-01,26.26,77.2,144.0,583.0,0.0
2025-11-20 12:02:31+00:00,esp32-01,26.26,77.27,160.0,602.0,0.0
2025-11-20 12:03:28+00:00,esp32-01,26.25,77.3,170.0,616.0,0.0
2025-11-20 12:04:50+00:00,esp32-01,26.25,77.48,172.0,620.0,0.0
2025-11-20 12:05:24+00:00,esp32-01,26.24,77.63,175.0,625.0,0.0
2025-11-20 12:06:43+00:00,esp32-01,26.23,77.38,177.0,628.0,0.0
2025-11-20 12:07:24+00:00,esp32-01,26.23,77.41,201.0,656.0,0.0
2025-11-20 12:08:26+00:00,esp32-01,26.22,77.36,240.0,693.0,0.0
2025-11-20 12:09:24+00:00,esp32-01,26.21,77.23,269.0,726.0,0.0
2025-11-20 12:10:25+00:00,esp32-01,26.21,77.31,275.0,733.0,0.0
2025-11-20 12:11:25+00:00,esp32-01,26.2,77.37,242.0,712.0,0.0
2025-11-20 12:12:25+00:00,esp32-01,26.19,77.4,229.0,697.0,0.0
2025-11-20 12:13:24+00:00,esp32-01,26.19,77.25,231.0,699.0,0.0
2025-11-20 12:14:24+00:00,esp32-01,26.19,77.3,236.0,707.0,0.0
2025-11-20 12:15:24+00:00,esp32-01,26.19,77.32,248.0,723.0,0.0
2025-11-20 12:16:35+00:00,esp32-01,26.19,77.45,258.0,737.0,0.0
2025-11-20 12:17:24+00:00,esp32-01,26.19,77.58,242.0,722.0,0.0
2025-11-20 12:18:24+00:00,esp32-01,26.19,77.6,216.0,704.0,0.0
2025-11-20 12:19:32+00:00,esp32-01,26.19,77.68,196.0,686.0,0.0
2025-11-20 12:20:24+00:00,esp32-01,26.19,77.54,180.0,666.0,0.0
2025-11-20 12:21:45+00:00,esp32-01,26.19,77.76,173.0,657.0,0.0
2025-11-20 12:22:24+00:00,esp32-01,26.18,77.86,182.0,667.0,0.0
2025-11-20 12:23:32+00:00,esp32-01,26.17,77.95,186.0,672.0,0.0
2025-11-20 12:24:24+00:00,esp32-01,26.15,77.74,179.0,661.0,0.0
2025-11-20 12:25:31+00:00,esp32-01,26.13,77.72,163.0,639.0,0.0
2025-11-20 12:26:24+00:00,esp32-01,26.12,77.79,152.0,622.0,0.0
2025-11-20 12:27:25+00:00,esp32-01,26.11,78.01,142.0,607.0,0.0
2025-11-20 12:28:25+00:00,esp32-01,26.09,78.14,130.0,588.0,0.0
2025-11-20 12:29:35+00:00,esp32-01,26.08,78.17,120.0,572.0,0.0
2025-11-20 12:30:24+00:00,esp32-01,26.06,78.25,114.0,561.0,0.0
2025-11-20 12:31:25+00:00,esp32-01,26.06,78.24,108.0,551.0,0.0
2025-11-20 12:32:25+00:00,esp32-01,26.05,78.25,90.0,525.0,0.0
2025-11-20 12:33:45+00:00,esp32-01,26.05,78.1,72.0,500.0,0.0
2025-11-20 12:34:24+00:00,esp32-01,26.04,78.15,69.0,495.0,0.0
2025-11-20 12:35:32+00:00,esp32-01,26.03,78.16,69.0,494.0,0.0
2025-11-20 12:36:24+00:00,esp32-01,26.03,78.26,68.0,493.0,0.0
2025-11-20 12:37:44+00:00,esp32-01,26.02,78.25,69.0,495.0,0.0
2025-11-20 12:38:24+00:00,esp32-01,26.02,78.23,72.0,500.0,0.0
2025-11-20 12:40:10+00:00,esp32-01,26.01,78.24,77.0,509.0,0.0
2025-11-20 12:40:23+00:00,esp32-01,26.0,78.27,83.0,519.0,0.0
2025-11-20 12:41:47+00:00,esp32-01,25.99,78.33,91.0,533.0,0.0
2025-11-20 12:42:24+00:00,esp32-01,25.98,78.36,100.0,548.0,0.0
2025-11-20 12:43:31+00:00,esp32-01,25.97,78.5,106.0,558.0,0.0
2025-11-20 12:44:24+00:00,esp32-01,25.96,78.51,115.0,572.0,0.0
2025-11-20 12:45:52+00:00,esp32-01,25.95,78.49,124.0,586.0,0.0
2025-11-20 12:46:24+00:00,esp32-01,25.94,78.47,135.0,603.0,0.0
2025-11-20 12:47:25+00:00,esp32-01,25.93,78.43,145.0,618.0,0.0
2025-11-20 12:48:24+00:00,esp32-01,25.93,78.52,152.0,628.0,0.0
2025-11-20 12:49:44+00:00,esp32-01,25.93,78.49,160.0,640.0,0.0
2025-11-20 12:50:24+00:00,esp32-01,25.93,78.49,165.0,647.0,0.0
2025-11-20 12:51:31+00:00,esp32-01,25.92,78.55,164.0,646.0,0.0
2025-11-20 12:52:24+00:00,esp32-01,25.93,78.52,164.0,646.0,0.0
2025-11-20 12:53:46+00:00,esp32-01,25.93,78.53,163.0,644.0,0.0
2025-11-20 12:54:25+00:00,esp32-01,25.93,78.37,157.0,636.0,0.0
2025-11-20 12:56:03+00:00,esp32-01,25.94,78.22,150.0,625.0,0.0
2025-11-20 12:56:24+00:00,esp32-01,25.94,78.21,142.0,614.0,0.0
2025-11-20 12:58:29+00:00,esp32-01,25.94,78.09,128.0,592.0,0.0
2025-11-20 12:59:24+00:00,esp32-01,25.93,78.01,119.0,579.0,0.0
2025-11-20 13:01:22+00:00,esp32-01,25.93,78.08,114.0,572.0,0.0
2025-11-20 13:01:24+00:00,esp32-01,25.93,78.14,109.0,563.0,0.0
2025-11-20 13:02:27+00:00,esp32-01,25.92,78.22,104.0,555.0,0.0
2025-11-20 13:03:25+00:00,esp32-01,25.91,78.39,101.0,550.0,0.0
2025-11-20 13:06:06+00:00,esp32-01,25.9,78.43,99.0,549.0,0.0
2025-11-20 13:07:14+00:00,esp32-01,25.89,78.41,107.0,559.0,0.0
2025-11-20 13:08:08+00:00,esp32-01,25.89,78.36,111.0,565.0,0.0
2025-11-20 13:09:38+00:00,esp32-01,25.88,78.35,114.0,570.0,0.0
2025-11-20 13:10:06+00:00,esp32-01,25.88,78.34,116.0,574.0,0.0
2025-11-20 13:11:37+00:00,esp32-01,25.87,78.3,114.0,571.0,0.0
2025-11-20 13:12:06+00:00,esp32-01,25.87,78.22,120.0,580.0,0.0
2025-11-20 13:13:33+00:00,esp32-01,25.86,78.32,122.0,583.0,0.0
2025-11-20 13:14:06+00:00,esp32-01,25.86,78.25,122.0,583.0,0.0
2025-11-20 13:15:17+00:00,esp32-01,25.85,78.2,121.0,582.0,0.0
2025-11-20 13:16:06+00:00,esp32-01,25.85,78.14,126.0,590.0,0.0
2025-11-20 13:17:11+00:00,esp32-01,25.84,78.05,116.0,574.0,0.0
2025-11-20 13:18:07+00:00,esp32-01,25.83,78.1,112.0,567.0,0.0
2025-11-20 13:19:09+00:00,esp32-01,25.83,78.13,106.0,558.0,0.0
2025-11-20 13:20:08+00:00,esp32-01,25.82,78.02,102.0,552.0,0.0
2025-11-20 13:21:09+00:00,esp32-01,25.81,78.04,99.0,546.0,0.0
2025-11-20 13:22:06+00:00,esp32-01,25.81,78.13,94.0,538.0,0.0
2025-11-20 13:23:07+00:00,esp32-01,25.81,78.09,94.0,538.0,0.0
2025-11-20 13:24:07+00:00,esp32-01,25.81,78.03,95.0,540.0,0.0
2025-11-20 13:25:15+00:00,esp32-01,25.81,78.12,97.0,543.0,0.0
2025-11-20 13:26:09+00:00,esp32-01,25.8,78.18,96.0,541.0,0.0
2025-11-20 13:27:11+00:00,esp32-01,25.8,78.26,101.0,550.0,0.0
2025-11-20 13:28:06+00:00,esp32-01,25.8,78.41,108.0,561.0,0.0
2025-11-20 13:29:17+00:00,esp32-01,25.8,78.4,118.0,575.0,0.0
2025-11-20 13:30:06+00:00,esp32-01,25.79,78.41,122.0,582.0,0.0
2025-11-20 13:31:09+00:00,esp32-01,25.79,78.34,130.0,595.0,0.0
2025-11-20 13:32:08+00:00,esp32-01,25.79,78.34,134.0,602.0,0.0
2025-11-20 13:33:28+00:00,esp32-01,25.79,78.26,138.0,609.0,0.0
2025-11-20 13:34:13+00:00,esp32-01,25.79,78.28,140.0,612.0,0.0
2025-11-20 13:35:37+00:00,esp32-01,25.79,78.3,141.0,613.0,0.0
2025-11-20 13:36:07+00:00,esp32-01,25.79,78.26,141.0,613.0,0.0
2025-11-20 13:37:49+00:00,esp32-01,25.79,78.19,140.0,612.0,0.0
2025-11-20 13:38:06+00:00,esp32-01,25.79,78.2,136.0,607.0,0.0
