ts,temp_c,rh_pct,tvoc_ppb,eco2_ppm,dust_ugm3,device_id
2025-11-21 01:42:00+07:00,25.13,76.13,39,434,0,esp32-01
2025-11-21 01:43:00+07:00,25.13,76.08,38,431,0,esp32-01
2025-11-21 01:44:00+07:00,25.13,76.11,37,430,0,esp32-01
2025-11-21 01:45:00+07:00,25.12,76.01,36,427,0,esp32-01
2025-11-21 01:46:00+07:00,25.12,75.95,35,424,0,esp32-01
2025-11-21 01:47:00+07:00,25.11,75.87,34,423,0,esp32-01
2025-11-21 01:48:00+07:00,25.1,75.93,34,423,0,esp32-01
2025-11-21 01:49:00+07:00,25.1,75.97,32,420,0,esp32-01
2025-11-21 01:50:00+07:00,25.1,75.97,31,417,0,esp32-01
2025-11-21 01:51:00+07:00,25.09,75.9,32,420,0,esp32-01
2025-11-21 01:52:00+07:00,25.09,75.92,33,422,0,esp32-01
2025-11-21 01:53:00+07:00,25.09,75.83,34,423,0,esp32-01
2025-11-21 01:54:00+07:00,25.09,75.81,35,425,0,esp32-01
2025-11-21 01:55:00+07:00,25.09,75.84,35,426,0,esp32-01
2025-11-21 01:56:00+07:00,25.08,75.92,35,427,0,esp32-01
2025-11-21 01:57:00+07:00,25.08,75.93,38,431,0,esp32-01
2025-11-21 01:58:00+07:00,25.09,75.86,38,432,0,esp32-01
2025-11-21 01:59:00+07:00,25.09,75.83,40,438,0,esp32-01
2025-11-21 02:00:00+07:00,25.09,75.87,43,443,0,esp32-01
2025-11-21 02:01:00+07:00,25.09,75.8,45,447,0,esp32-01
2025-11-21 02:02:00+07:00,25.09,75.81,45,447,0,esp32-01
2025-11-21 02:03:00+07:00,25.1,75.81,46,450,0,esp32-01
2025-11-21 02:04:00+07:00,25.1,75.77,46,449,0,esp32-01
2025-11-21 02:05:00+07:00,25.09,75.74,47,451,0,esp32-01
2025-11-21 02:06:00+07:00,25.09,75.66,48,453,0,esp32-01
2025-11-21 02:07:00+07:00,25.1,75.65,46,449,0,esp32-01
2025-11-21 02:08:00+07:00,25.09,75.69,44,446,0,esp32-01
2025-11-21 02:09:00+07:00,25.09,75.76,42,441,0,esp32-01
2025-11-21 02:10:00+07:00,25.09,75.75,40,436,0,esp32-01
2025-11-21 02:11:00+07:00,25.08,75.72,37,430,0,esp32-01
2025-11-21 02:12:00+07:00,25.08,75.7,35,427,0,esp32-01
2025-11-21 02:13:00+07:00,25.07,75.73,35,426,0,esp32-01
2025-11-21 02:14:00+07:00,25.07,75.72,35,426,0,esp32-01
2025-11-21 02:15:00+07:00,25.06,75.7,34,424,0,esp32-01
2025-11-21 02:16:00+07:00,25.06,75.74,33,421,0,esp32-01
2025-11-21 02:17:00+07:00,25.05,75.75,33,421,0,esp32-01
2025-11-21 02:18:00+07:00,25.05,75.72,33,421,0,esp32-01
2025-11-21 02:19:00+07:00,25.04,75.69,33,422,0,esp32-01
2025-11-21 02:20:00+07:00,25.04,75.79,35,425,0,esp32-01
2025-11-21 02:21:00+07:00,25.04,75.7,36,428,0,esp32-01
2025-11-21 02:22:00+07:00,25.03,75.7,37,429,0,esp32-01
2025-11-21 02:23:00+07:00,25.03,75.69,36,428,0,esp32-01
2025-11-21 02:24:00+07:00,25.03,75.67,36,427,0,esp32-01
2025-11-21 02:25:00+07:00,25.03,75.62,35,426,0,esp32-01
2025-11-21 02:26:00+07:00,25.02,75.53,35,426,0,esp32-01
2025-11-21 02:27:00+07:00,25.02,75.57,35,425,0,esp32-01
2025-11-21 02:28:00+07:00,25.02,75.61,34,423,0,esp32-01
2025-11-21 02:29:00+07:00,25.02,75.58,33,422,0,esp32-01
2025-11-21 02:30:00+07:00,25.02,75.47,32,420,0,esp32-01
2025-11-21 02:31:00+07:00,25.01,75.43,30,416,0,esp32-01
2025-11-21 02:32:00+07:00,25.01,75.5,29,414,0,esp32-01
2025-11-21 02:33:00+07:00,25.01,75.51,28,412,0,esp32-01
2025-11-21 02:34:00+07:00,25,75.52,27,411,0,esp32-01
2025-11-21 02:35:00+07:00,25,75.5,27,411,0,esp32-01
2025-11-21 02:36:00+07:00,25,75.55,26,409,0,esp32-01
2025-11-21 02:37:00+07:00,24.99,75.47,25,409,0,esp32-01
2025-11-21 02:38:00+07:00,24.99,75.5,25,409,0,esp32-01
2025-11-21 02:39:00+07:00,24.99,75.48,25,408,0,esp32-01
2025-11-21 02:40:00+07:00,24.98,75.45,24,406,0,esp32-01
2025-11-21 02:41:00+07:00,24.98,75.43,23,406,0,esp32-01
2025-11-21 02:42:00+07:00,24.98,75.46,25,408,0,esp32-01
2025-11-21 02:43:00+07:00,24.98,75.43,25,408,0,esp32-01
2025-11-21 02:44:00+07:00,24.98,75.4,26,410,0,esp32-01
2025-11-21 02:45:00+07:00,24.97,75.31,24,407,0,esp32-01
2025-11-21 02:46:00+07:00,24.97,75.27,25,408,0,esp32-01
2025-11-21 02:47:00+07:00,24.97,75.23,26,409,0,esp32-01
2025-11-21 02:48:00+07:00,24.97,75.19,25,409,0,esp32-01
2025-11-21 02:49:00+07:00,24.97,75.12,24,408,0,esp32-01
2025-11-21 02:50:00+07:00,24.97,75.16,26,410,0,esp32-01
2025-11-21 02:51:00+07:00,24.97,75.12,26,410,0,esp32-01
2025-11-21 02:52:00+07:00,24.96,75.11,25,408,0,esp32-01
2025-11-21 02:53:00+07:00,24.96,75.05,24,406,0,esp32-01
2025-11-21 02:54:00+07:00,24.96,75.06,24,406,0,esp32-01
2025-11-21 02:55:00+07:00,24.96,75.17,25,407,0,esp32-01
2025-11-21 02:56:00+07:00,24.96,75.19,25,407,0,esp32-01
2025-11-21 02:57:00+07:00,24.95,75.23,25,408,0,esp32-01
2025-11-21 02:58:00+07:00,24.96,75.25,28,411,0,esp32-01
2025-11-21 02:59:00+07:00,24.95,75.26,28,411,0,esp32-01
2025-11-21 03:00:00+07:00,24.95,75.36,27,409,0,esp32-01
2025-11-21 03:01:00+07:00,24.95,75.43,29,414,0,esp32-01
2025-11-21 03:02:00+07:00,24.95,75.38,31,417,0,esp32-01
2025-11-21 03:03:00+07:00,24.95,75.46,32,419,0,esp32-01
2025-11-21 03:04:00+07:00,24.95,75.44,31,417,0,esp32-01
2025-11-21 03:05:00+07:00,24.94,75.58,29,416,0,esp32-01
2025-11-21 03:06:00+07:00,24.94,75.58,29,415,0,esp32-01
2025-11-21 03:07:00+07:00,24.93,75.51,27,414,0,esp32-01
2025-11-21 03:08:00+07:00,24.93,75.51,26,410,0,esp32-01
2025-11-21 03:09:00+07:00,24.92,75.49,25,410,0,esp32-01
2025-11-21 03:10:00+07:00,24.92,75.56,26,411,0,esp32-01
2025-11-21 03:11:00+07:00,24.91,75.61,23,407,0,esp32-01
2025-11-21 03:12:00+07:00,24.91,75.7,21,404,0,esp32-01
2025-11-21 03:13:00+07:00,24.91,75.67,22,404,0,esp32-01
2025-11-21 03:14:00+07:00,24.9,75.61,21,404,0,esp32-01
2025-11-21 03:15:00+07:00,24.9,75.64,21,404,0,esp32-01
2025-11-21 03:16:00+07:00,24.9,75.59,22,404,0,esp32-01
2025-11-21 03:17:00+07:00,24.9,75.52,21,404,0,esp32-01
2025-11-21 03:18:00+07:00,24.89,75.54,21,405,0,esp32-01
2025-11-21 03:19:00+07:00,24.89,75.55,21,405,0,esp32-01
2025-11-21 03:20:00+07:00,24.89,75.53,20,402,0,esp32-01
2025-11-21 03:21:00+07:00,24.88,75.5,19,402,0,esp32-01
2025-11-21 03:22:00+07:00,24.88,75.4,18,402,0,esp32-01
2025-11-21 03:23:00+07:00,24.88,75.33,17,400,0,esp32-01
2025-11-21 03:24:00+07:00,24.88,75.33,17,400,0,esp32-01
2025-11-21 03:25:00+07:00,24.88,75.36,17,400,0,esp32-01
2025-11-21 03:26:00+07:00,24.88,75.38,18,401,0,esp32-01
2025-11-21 03:27:00+07:00,24.87,75.44,20,402,0,esp32-01
2025-11-21 03:28:00+07:00,24.87,75.48,21,404,0,esp32-01
2025-11-21 03:29:00+07:00,24.88,75.49,23,405,0,esp32-01
2025-11-21 03:30:00+07:00,24.87,75.46,24,408,0,esp32-01
2025-11-21 03:31:00+07:00,24.87,75.42,24,408,0,esp32-01
2025-11-21 03:32:00+07:00,24.87,75.43,26,410,0,esp32-01
2025-11-21 03:33:00+07:00,24.87,75.36,27,412,0,esp32-01
2025-11-21 03:34:00+07:00,24.87,75.44,28,413,0,esp32-01
2025-11-21 03:35:00+07:00,24.87,75.54,29,414,0,esp32-01
2025-11-21 03:36:00+07:00,24.86,75.54,29,415,0,esp32-01
2025-11-21 03:37:00+07:00,24.86,75.48,28,413,0,esp32-01
2025-11-21 03:38:00+07:00,24.86,75.52,27,411,0,esp32-01
2025-11-21 03:39:00+07:00,24.85,75.52,26,410,0,esp32-01
2025-11-21 03:40:00+07:00,24.85,75.51,25,408,0,esp32-01
2025-11-21 03:41:00+07:00,24.85,75.5,25,408,0,esp32-01
2025-11-21 03:42:00+07:00,24.84,75.63,24,406,0,esp32-01
2025-11-21 03:43:00+07:00,24.84,75.7,23,405,0,esp32-01
2025-11-21 03:44:00+07:00,24.84,75.69,22,404,0,esp32-01
2025-11-21 03:45:00+07:00,24.83,75.63,23,405,0,esp32-01
2025-11-21 03:46:00+07:00,24.83,75.6,22,403,0,esp32-01
2025-11-21 03:47:00+07:00,24.83,75.65,23,403,0,esp32-01
2025-11-21 03:48:00+07:00,24.83,75.6,24,406,0,esp32-01
2025-11-21 03:49:00+07:00,24.83,75.6,24,406,0,esp32-01
2025-11-21 03:50:00+07:00,24.83,75.58,25,407,0,esp32-01
2025-11-21 03:51:00+07:00,24.82,75.52,26,409,0,esp32-01
2025-11-21 03:52:00+07:00,24.83,75.47,27,411,0,esp32-01
2025-11-21 03:53:00+07:00,24.82,75.49,29,413,0,esp32-01
2025-11-21 03:54:00+07:00,24.82,75.49,29,413,0,esp32-01
2025-11-21 03:55:00+07:00,24.82,75.44,29,414,0,esp32-01
2025-11-21 03:56:00+07:00,24.82,75.34,32,420,0,esp32-01
2025-11-21 03:57:00+07:00,24.82,75.36,32,419,0,esp32-01
2025-11-21 03:58:00+07:00,24.82,75.47,32,419,0,esp32-01
2025-11-21 03:59:00+07:00,24.82,75.53,33,422,0,esp32-01
2025-11-21 04:00:00+07:00,24.81,75.53,37,429,0,esp32-01
2025-11-21 04:01:00+07:00,24.82,75.65,38,431,0,esp32-01
2025-11-21 04:02:00+07:00,24.82,75.65,40,435,0,esp32-01
2025-11-21 04:03:00+07:00,24.82,75.69,42,439,0,esp32-01
2025-11-21 04:04:00+07:00,24.82,75.49,44,445,0,esp32-01
2025-11-21 04:05:00+07:00,24.82,75.37,47,450,0,esp32-01
2025-11-21 04:06:00+07:00,24.83,75.29,49,454,0,esp32-01
2025-11-21 04:07:00+07:00,24.83,75.29,51,458,0,esp32-01
2025-11-21 04:08:00+07:00,24.83,75.21,53,463,0,esp32-01
2025-11-21 04:09:00+07:00,24.83,75.22,54,464,0,esp32-01
2025-11-21 04:10:00+07:00,24.82,75.24,50,457,0,esp32-01
2025-11-21 04:11:00+07:00,24.82,75.19,51,459,0,esp32-01
2025-11-21 04:12:00+07:00,24.81,75.35,49,455,0,esp32-01
2025-11-21 04:13:00+07:00,24.81,75.31,49,454,0,esp32-01
2025-11-21 04:14:00+07:00,24.8,75.22,47,450,0,esp32-01
2025-11-21 04:15:00+07:00,24.8,75.25,44,445,0,esp32-01
2025-11-21 04:16:00+07:00,24.79,75.2,41,438,0,esp32-01
2025-11-21 04:17:00+07:00,24.78,75.11,41,437,0,esp32-01
2025-11-21 04:18:00+07:00,24.78,75.09,39,433,0,esp32-01
2025-11-21 04:19:00+07:00,24.77,75.06,39,434,0,esp32-01
2025-11-21 04:20:00+07:00,24.77,75.07,39,434,0,esp32-01
2025-11-21 04:21:00+07:00,24.77,75.14,39,433,0,esp32-01
2025-11-21 04:22:00+07:00,24.77,75.09,40,437,0,esp32-01
2025-11-21 04:23:00+07:00,24.77,75.15,42,440,0,esp32-01
2025-11-21 04:24:00+07:00,24.77,75.16,43,442,0,esp32-01
2025-11-21 04:25:00+07:00,24.77,75.13,45,446,0,esp32-01
2025-11-21 04:26:00+07:00,24.78,75.13,47,451,0,esp32-01
2025-11-21 04:27:00+07:00,24.78,75.09,49,454,0,esp32-01
2025-11-21 04:28:00+07:00,24.77,75.09,48,454,0,esp32-01
2025-11-21 04:29:00+07:00,24.78,74.99,50,456,0,esp32-01
2025-11-21 04:30:00+07:00,24.78,75.09,50,457,0,esp32-01
2025-11-21 04:31:00+07:00,24.77,75.11,49,455,0,esp32-01
2025-11-21 04:32:00+07:00,24.77,75.1,48,453,0,esp32-01
2025-11-21 04:33:00+07:00,24.76,75.08,47,451,0,esp32-01
2025-11-21 04:34:00+07:00,24.76,75.03,47,451,0,esp32-01
2025-11-21 04:35:00+07:00,24.76,75.03,47,452,0,esp32-01
2025-11-21 04:36:00+07:00,24.76,74.97,46,449,0,esp32-01
2025-11-21 04:37:00+07:00,24.76,74.95,48,454,0,esp32-01
2025-11-21 04:38:00+07:00,24.75,74.96,50,457,0,esp32-01
2025-11-21 04:39:00+07:00,24.75,74.98,50,457,0,esp32-01
2025-11-21 04:40:00+07:00,24.75,74.94,50,458,0,esp32-01
2025-11-21 04:41:00+07:00,24.75,74.95,52,461,0,esp32-01
2025-11-21 04:42:00+07:00,24.75,75.05,52,461,0,esp32-01
2025-11-21 04:43:00+07:00,24.75,74.98,52,461,0,esp32-01
2025-11-21 04:44:00+07:00,24.75,74.98,52,460,0,esp32-01
2025-11-21 04:45:00+07:00,24.74,75.03,51,459,0,esp32-01
2025-11-21 04:46:00+07:00,24.74,75.05,53,463,0,esp32-01
2025-11-21 04:47:00+07:00,24.74,75.02,51,459,0,esp32-01
2025-11-21 04:48:00+07:00,24.74,75.2,52,461,0,esp32-01
2025-11-21 04:49:00+07:00,24.74,75.15,53,462,0,esp32-01
2025-11-21 04:50:00+07:00,24.74,75.08,54,465,0,esp32-01
2025-11-21 04:51:00+07:00,24.74,75.07,55,466,0,esp32-01
2025-11-21 04:52:00+07:00,24.74,75.08,55,468,0,esp32-01
2025-11-21 04:53:00+07:00,24.74,75.01,58,473,0,esp32-01
2025-11-21 04:54:00+07:00,24.74,75.01,58,473,0,esp32-01
2025-11-21 04:55:00+07:00,24.73,75.04,57,472,0,esp32-01
2025-11-21 04:56:00+07:00,24.73,75.09,56,470,0,esp32-01
2025-11-21 04:57:00+07:00,24.73,75.06,56,469,0,esp32-01
2025-11-21 04:58:00+07:00,24.72,75.08,55,468,0,esp32-01
2025-11-21 04:59:00+07:00,24.72,75.08,54,466,0,esp32-01
2025-11-21 05:00:00+07:00,24.72,75.02,53,463,0,esp32-01
2025-11-21 05:01:00+07:00,24.71,75.04,52,462,0,esp32-01
2025-11-21 05:02:00+07:00,24.71,74.98,53,464,0,esp32-01
2025-11-21 05:03:00+07:00,24.7,74.96,52,462,0,esp32-01
2025-11-21 05:04:00+07:00,24.7,74.94,52,462,0,esp32-01
2025-11-21 05:05:00+07:00,24.7,74.9,53,464,0,esp32-01
2025-11-21 05:06:00+07:00,24.69,74.83,54,465,0,esp32-01
2025-11-21 05:07:00+07:00,24.69,74.76,53,463,0,esp32-01
2025-11-21 05:08:00+07:00,24.69,74.76,51,459,0,esp32-01
2025-11-21 05:09:00+07:00,24.68,74.7,51,458,0,esp32-01
2025-11-21 05:10:00+07:00,24.68,74.76,51,460,0,esp32-01
2025-11-21 05:11:00+07:00,24.67,74.81,51,459,0,esp32-01
2025-11-21 05:12:00+07:00,24.67,74.83,49,454,0,esp32-01
2025-11-21 05:13:00+07:00,24.67,74.9,50,457,0,esp32-01
2025-11-21 05:14:00+07:00,24.67,74.97,51,458,0,esp32-01
2025-11-21 05:15:00+07:00,24.67,74.93,49,455,0,esp32-01
2025-11-21 05:16:00+07:00,24.67,74.94,49,455,0,esp32-01
2025-11-21 05:17:00+07:00,24.66,74.98,49,456,0,esp32-01
2025-11-21 05:18:00+07:00,24.66,75,50,457,0,esp32-01
2025-11-21 05:19:00+07:00,24.66,75.04,51,458,0,esp32-01
2025-11-21 05:20:00+07:00,24.65,75.04,50,457,0,esp32-01
2025-11-21 05:21:00+07:00,24.65,75.06,49,454,0,esp32-01
2025-11-21 05:22:00+07:00,24.65,74.93,49,454,0,esp32-01
2025-11-21 05:23:00+07:00,24.65,74.87,47,451,0,esp32-01
2025-11-21 05:24:00+07:00,24.64,74.94,46,448,0,esp32-01
2025-11-21 05:25:00+07:00,24.64,74.97,48,453,0,esp32-01
2025-11-21 05:26:00+07:00,24.64,74.86,47,452,0,esp32-01
2025-11-21 05:27:00+07:00,24.64,74.84,47,451,0,esp32-01
2025-11-21 05:28:00+07:00,24.63,74.66,47,450,0,esp32-01
2025-11-21 05:29:00+07:00,24.63,74.61,47,450,0,esp32-01
2025-11-21 05:30:00+07:00,24.63,74.58,49,454,0,esp32-01
2025-11-21 05:31:00+07:00,24.62,74.64,50,456,0,esp32-01
2025-11-21 05:32:00+07:00,24.62,74.67,50,458,0,esp32-01
2025-11-21 05:33:00+07:00,24.62,74.58,51,459,0,esp32-01
2025-11-21 05:34:00+07:00,24.62,74.53,52,462,0,esp32-01
2025-11-21 05:35:00+07:00,24.61,74.61,51,459,0,esp32-01
2025-11-21 05:36:00+07:00,24.61,74.56,53,463,0,esp32-01
2025-11-21 05:37:00+07:00,24.61,74.68,54,464,0,esp32-01
2025-11-21 05:38:00+07:00,24.62,74.68,57,472,0,esp32-01
2025-11-21 05:39:00+07:00,24.62,74.64,61,479,0,esp32-01
2025-11-21 05:40:00+07:00,24.62,74.64,62,481,0,esp32-01
2025-11-21 05:41:00+07:00,24.63,74.58,64,485,0,esp32-01
2025-11-21 05:42:00+07:00,24.63,74.72,66,488,0,esp32-01
2025-11-21 05:43:00+07:00,24.63,74.65,67,490,0,esp32-01
2025-11-21 05:44:00+07:00,24.63,74.6,67,491,0,esp32-01
2025-11-21 05:45:00+07:00,24.63,74.59,69,495,0,esp32-01
2025-11-21 05:46:00+07:00,24.63,74.48,68,494,0,esp32-01
2025-11-21 05:47:00+07:00,24.62,74.43,69,496,0,esp32-01
2025-11-21 05:48:00+07:00,24.62,74.33,67,491,0,esp32-01
2025-11-21 05:49:00+07:00,24.61,74.38,65,487,0,esp32-01
2025-11-21 05:50:00+07:00,24.61,74.39,63,483,0,esp32-01
2025-11-21 05:51:00+07:00,24.61,74.54,62,481,0,esp32-01
2025-11-21 05:52:00+07:00,24.61,74.76,64,485,0,esp32-01
2025-11-21 05:53:00+07:00,24.6,74.88,64,485,0,esp32-01
2025-11-21 05:54:00+07:00,24.6,74.94,65,486,0,esp32-01
2025-11-21 05:55:00+07:00,24.61,75.2,66,489,0,esp32-01
2025-11-21 05:56:00+07:00,24.61,75.3,67,490,0,esp32-01
2025-11-21 05:57:00+07:00,24.61,75.08,70,497,0,esp32-01
2025-11-21 05:58:00+07:00,24.61,74.86,72,499,0,esp32-01
2025-11-21 05:59:00+07:00,24.61,74.66,74,503,0,esp32-01
2025-11-21 06:00:00+07:00,24.61,74.77,79,512,0,esp32-01
2025-11-21 06:01:00+07:00,24.61,74.56,81,516,0,esp32-01
2025-11-21 06:02:00+07:00,24.61,74.47,82,518,0,esp32-01
2025-11-21 06:03:00+07:00,24.62,74.43,83,519,0,esp32-01
2025-11-21 06:04:00+07:00,24.62,74.6,85,524,0,esp32-01
2025-11-21 06:05:00+07:00,24.61,74.88,85,524,0,esp32-01
2025-11-21 06:06:00+07:00,24.61,75.1,88,529,0,esp32-01
2025-11-21 06:07:00+07:00,24.61,75.57,89,531,0,esp32-01
2025-11-21 06:08:00+07:00,24.61,75.48,92,535,0,esp32-01
2025-11-21 06:09:00+07:00,24.62,75.23,92,535,0,esp32-01
2025-11-21 06:10:00+07:00,24.62,75,91,533,0,esp32-01
2025-11-21 06:11:00+07:00,24.61,74.81,90,532,0,esp32-01
2025-11-21 06:12:00+07:00,24.61,74.69,90,532,0,esp32-01
2025-11-21 06:13:00+07:00,24.61,74.81,90,533,0,esp32-01
2025-11-21 06:14:00+07:00,24.61,75.03,91,533,0,esp32-01
2025-11-21 06:15:00+07:00,24.62,75.58,93,538,0,esp32-01
2025-11-21 06:16:00+07:00,24.62,75.7,93,537,0,esp32-01
2025-11-21 06:17:00+07:00,24.61,75.25,93,537,0,esp32-01
2025-11-21 06:18:00+07:00,24.61,75.16,94,539,0,esp32-01
2025-11-21 06:19:00+07:00,24.61,75.2,97,545,0,esp32-01
2025-11-21 06:20:00+07:00,24.61,75.27,100,549,0,esp32-01
2025-11-21 06:21:00+07:00,24.61,75.42,105,557,0,esp32-01
2025-11-21 06:22:00+07:00,24.61,75.36,108,563,0,esp32-01
2025-11-21 06:23:00+07:00,24.61,75.31,113,571,0,esp32-01
2025-11-21 06:24:00+07:00,24.62,75.3,117,576,0,esp32-01
2025-11-21 06:25:00+07:00,24.61,75.26,119,580,0,esp32-01
2025-11-21 06:26:00+07:00,24.62,75.48,123,586,0,esp32-01
2025-11-21 06:27:00+07:00,24.62,75.49,125,590,0,esp32-01
2025-11-21 06:28:00+07:00,24.62,75.59,128,595,0,esp32-01
2025-11-21 06:29:00+07:00,24.62,75.75,134,603,0,esp32-01
2025-11-21 06:30:00+07:00,24.62,75.86,140,612,0,esp32-01
2025-11-21 06:31:00+07:00,24.62,75.82,143,616,0,esp32-01
2025-11-21 06:32:00+07:00,24.62,75.61,147,622,0,esp32-01
2025-11-21 06:33:00+07:00,24.63,75.55,150,626,0,esp32-01
2025-11-21 06:34:00+07:00,24.63,75.63,152,629,0,esp32-01
2025-11-21 06:35:00+07:00,24.63,75.94,157,636,0,esp32-01
2025-11-21 06:36:00+07:00,24.64,76.19,164,646,0,esp32-01
2025-11-21 06:37:00+07:00,24.64,76.13,171,655,0,esp32-01
2025-11-21 06:38:00+07:00,24.64,76,177,664,0,esp32-01
2025-11-21 06:39:00+07:00,24.64,75.81,183,671,0,esp32-01
2025-11-21 06:40:00+07:00,24.64,76,189,678,0,esp32-01
2025-11-21 06:41:00+07:00,24.64,75.84,196,687,0,esp32-01
2025-11-21 06:42:00+07:00,24.65,76.02,205,698,0,esp32-01
2025-11-21 06:43:00+07:00,24.65,76.18,220,714,0,esp32-01
2025-11-21 06:44:00+07:00,24.65,75.95,246,735,0,esp32-01
2025-11-21 06:45:00+07:00,24.65,76,263,750,0,esp32-01
2025-11-21 06:46:00+07:00,24.65,75.8,276,761,0,esp32-01
2025-11-21 06:47:00+07:00,24.65,75.87,291,773,0,esp32-01
2025-11-21 06:48:00+07:00,24.65,76.1,312,788,0,esp32-01
2025-11-21 06:49:00+07:00,24.65,76.16,333,799,0,esp32-01
2025-11-21 06:50:00+07:00,24.65,76.3,351,810,0,esp32-01
2025-11-21 06:51:00+07:00,24.65,76.27,370,822,0,esp32-01
2025-11-21 06:52:00+07:00,24.65,75.7,377,827,0,esp32-01
2025-11-21 06:53:00+07:00,24.65,75.86,375,826,0,esp32-01
2025-11-21 06:54:00+07:00,24.65,75.82,369,824,0,esp32-01
2025-11-21 06:55:00+07:00,24.65,75.98,374,826,0,esp32-01
2025-11-21 06:56:00+07:00,24.65,75.81,376,826,0,esp32-01
2025-11-21 06:57:00+07:00,24.65,75.77,379,827,0,esp32-01
2025-11-21 06:58:00+07:00,24.65,75.95,378,827,0,esp32-01
2025-11-21 06:59:00+07:00,24.66,75.9,371,825,0,esp32-01
2025-11-21 07:00:00+07:00,24.66,75.9,371,825,0,esp32-01
2025-11-21 07:01:00+07:00,24.66,75.79,371,825,0,esp32-01
2025-11-21 07:02:00+07:00,24.67,75.87,373,825,0,esp32-01
2025-11-21 07:03:00+07:00,24.67,75.68,384,829,0,esp32-01
2025-11-21 07:04:00+07:00,24.67,75.13,394,832,0,esp32-01
2025-11-21 07:05:00+07:00,24.68,74.81,394,832,0,esp32-01
2025-11-21 07:06:00+07:00,24.68,75.03,403,835,0,esp32-01
2025-11-21 07:07:00+07:00,24.69,75.14,404,836,0,esp32-01
2025-11-21 07:08:00+07:00,24.69,75.1,406,836,0,esp32-01
2025-11-21 07:09:00+07:00,24.7,75.02,408,837,0,esp32-01
2025-11-21 07:10:00+07:00,24.7,74.89,408,837,0,esp32-01
2025-11-21 07:11:00+07:00,24.7,74.89,407,836,0,esp32-01
2025-11-21 07:12:00+07:00,24.71,74.95,417,840,0,esp32-01
2025-11-21 07:13:00+07:00,24.71,74.75,421,841,0,esp32-01
2025-11-21 07:14:00+07:00,24.72,74.44,414,839,0,esp32-01
2025-11-21 07:15:00+07:00,24.72,74.4,409,837,0,esp32-01
2025-11-21 07:16:00+07:00,24.72,74.37,395,833,0,esp32-01
2025-11-21 07:17:00+07:00,24.72,74.26,384,829,0,esp32-01
2025-11-21 07:18:00+07:00,24.72,74.34,374,825,0,esp32-01
2025-11-21 07:19:00+07:00,24.72,74.35,366,823,0,esp32-01
2025-11-21 07:20:00+07:00,24.72,74.6,362,821,0,esp32-01
2025-11-21 07:21:00+07:00,24.72,74.42,358,820,0,esp32-01
2025-11-21 07:22:00+07:00,24.73,74.75,352,818,0,esp32-01
2025-11-21 07:23:00+07:00,24.73,74.84,341,815,0,esp32-01
2025-11-21 07:24:00+07:00,24.73,74.23,334,812,0,esp32-01
2025-11-21 07:25:00+07:00,24.73,74.15,331,811,0,esp32-01
2025-11-21 07:26:00+07:00,24.73,74.22,335,813,0,esp32-01
2025-11-21 07:27:00+07:00,24.74,74,339,814,0,esp32-01
2025-11-21 07:28:00+07:00,24.74,74.06,336,812,0,esp32-01
2025-11-21 07:29:00+07:00,24.74,74.2,338,813,0,esp32-01
2025-11-21 07:30:00+07:00,24.75,74.18,334,811,0,esp32-01
2025-11-21 07:31:00+07:00,24.75,74.64,332,811,0,esp32-01
2025-11-21 07:32:00+07:00,24.76,74.44,326,809,0,esp32-01
2025-11-21 07:33:00+07:00,24.76,74.32,330,810,0,esp32-01
2025-11-21 07:34:00+07:00,24.76,74.07,336,812,0,esp32-01
2025-11-21 07:35:00+07:00,24.76,73.8,337,812,0,esp32-01
2025-11-21 07:36:00+07:00,24.76,73.84,336,812,0,esp32-01
2025-11-21 07:37:00+07:00,24.76,73.89,342,814,0,esp32-01
2025-11-21 07:38:00+07:00,24.77,73.86,350,818,0,esp32-01
2025-11-21 07:39:00+07:00,24.77,73.88,350,818,0,esp32-01
2025-11-21 07:40:00+07:00,24.77,73.46,349,817,0,esp32-01
2025-11-21 07:41:00+07:00,24.77,73.55,347,817,0,esp32-01
2025-11-21 07:42:00+07:00,24.77,73.75,347,817,0,esp32-01
2025-11-21 07:43:00+07:00,24.77,73.85,350,818,0,esp32-01
2025-11-21 07:44:00+07:00,24.78,73.68,349,817,0,esp32-01
2025-11-21 07:45:00+07:00,24.78,73.28,349,817,0,esp32-01
2025-11-21 07:46:00+07:00,24.78,73.77,355,819,0,esp32-01
2025-11-21 07:47:00+07:00,24.78,73.99,355,819,0,esp32-01
2025-11-21 07:48:00+07:00,24.79,73.7,352,818,0,esp32-01
2025-11-21 07:49:00+07:00,24.79,73.84,355,819,0,esp32-01
2025-11-21 07:50:00+07:00,24.79,73.8,360,821,0,esp32-01
2025-11-21 07:51:00+07:00,24.8,73.82,363,822,0,esp32-01
2025-11-21 07:52:00+07:00,24.8,73.77,365,823,0,esp32-01
2025-11-21 07:53:00+07:00,24.8,73.71,357,820,0,esp32-01
2025-11-21 07:54:00+07:00,24.8,73.61,356,820,0,esp32-01
2025-11-21 07:55:00+07:00,24.8,73.49,358,820,0,esp32-01
2025-11-21 07:56:00+07:00,24.8,73.5,354,819,0,esp32-01
2025-11-21 07:57:00+07:00,24.81,73.5,351,818,0,esp32-01
2025-11-21 07:58:00+07:00,24.81,73.45,358,820,0,esp32-01
